,Ticker,Name,Exchange,Category Name,Country
15822,RELCAPITAL.BO,Reliance Capital Limited,BSE,,India
15824,RAIN.BO,Rain Industries Limited,BSE,,India
15828,PRATIBHA.BO,Pratibha Industries Ltd.,BSE,,India
15829,PRAJIND.NS,Praj Industries Limited,NSI,General Contractors,India
15830,POLTC.BO,Polygenta Technologies Limited,BSE,,India
15840,OLYOI.BO,Olympic Oil Industries Ltd.,BSE,,India
15845,NICCO.NS,Nicco Corporation Limited,NSI,Diversified Machinery,India
15847,MPILCORPL.BO,MPIL Corporation Limited,BSE,,India
15850,MARUTI.NS,Maruti Suzuki India Limited,NSI,Auto Manufacturers - Major,India
15853,LUPIN.NS,Lupin Limited,NSI,Drugs - Generic,India
15862,INFY.BO,Infosys Limited,BSE,,India
15863,INDRAMEDCO.BO,Indraprastha Medical Corp. Ltd.,BSE,,India
15870,CAIRN.NS,Cairn India Limited,NSI,Major Integrated Oil & Gas,India
15883,ZYDUSWELL.BO,Zydus Wellness Limited,BSE,,India
15884,ZENOTECH.BO,Zenotech Laboratories Limited,BSE,,India
15885,ZENITHBIR.NS,Zenith Birla (India) Limited,NSI,Metal Fabrication,India
15888,YESBANK.NS,Yes Bank Limited,NSI,Money Center Banks,India
15889,YASHPPR.BO,Yash Papers Limited,BSE,,India
15893,XPROINDIA.NS,Xpro India Limited,NSI,Specialty Chemicals,India
15903,WIPRO.BO,Wipro Ltd.,BSE,,India
15907,WELSPSY.BO,AYM Syntex Limited,BSE,,India
15913,VOLTAS.NS,Voltas Limited,NSI,General Contractors,India
15916,VISHMEL.BO,Vishal Malleables Ltd.,BSE,,India
15917,VISAKAIND.NS,Visaka Industries Limited,NSI,General Building Materials,India
15918,VARDHCH.BO,Vardhaman Laboratories Ltd.,BSE,,India
15919,VANTAGE.BO,Vantage Corporate Services Ltd.,BSE,,India
15921,UTLTD.BO,UT Ltd.,BSE,,India
15923,USHERAGRO.NS,Usher Agro Limited,NSI,Farm Products,India
15928,UNISTRMU.BO,Unistar Multimedia Limited,BSE,,India
15931,UFO.NS,UFO Moviez India Limited,NSI,Entertainment - Diversified,India
15932,UFLEX.NS,Uflex Limited,NSI,Packaging & Containers,India
15936,TV18BRDCST.NS,TV18 Broadcast Limited,NSI,Broadcasting - TV,India
15940,TRITONV.BO,Triton Valves Ltd,BSE,,India
15941,TRIGYN.NS,Trigyn Technologies Limited,NSI,Technical & System Software,India
15942,TRICOM.BO,Tricom India Limited,BSE,,India
15944,TRENT.NS,Trent Limited,NSI,Apparel Stores,India
15957,TIDEWATER.NS,"Tide Water Oil Co. (India), Ltd.",NSI,Oil & Gas Refining & Marketing,India
15962,TECHM.NS,Tech Mahindra Limited,NSI,Information Technology Services,India
15965,TATAMOTORS.NS,Tata Motors Limited,NSI,Auto Manufacturers - Major,India
15966,TATACHEM.NS,Tata Chemicals Limited,NSI,Chemicals - Major Diversified,India
15967,TATACHEM.BO,Tata Chemicals Limited,BSE,,India
15974,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,NSI,Drugs - Generic,India
15975,SUJANAUNI.NS,Sujana Universal Industries Limited,NSI,Steel & Iron,India
15976,SUDIN.BO,Sudev Industries Ltd.,BSE,,India
15977,SUBROS.NS,Subros,NSI,Auto Parts,India
15979,STURDY.BO,Sturdy Industries Ltd,BSE,,India
15987,SPICEISL.BO,Spice Islands Apparels Ltd.,BSE,,India
15988,SOUTHBANK.NS,The South Indian Bank Limited,NSI,Money Center Banks,India
15992,SOFTSOL.BO,Softsol India Ltd.,BSE,,India
16002,SKYIND.BO,Sky Industries Limited,BSE,,India
16004,SKRABUL.BO,Shukra Bullions Ltd.,BSE,,India
16005,SKFINDIA.NS,SKF India Limited,NSI,Diversified Machinery,India
16006,SIMPLEX.BO,Simplex Projects Ltd.,BSE,,India
16008,SIEMENS.NS,Siemens Limited,NSI,Diversified Machinery,India
16010,SHUKUN.BO,SHUKUN CONSTRUCTION LTD.,BSE,,India
16012,SHREECEM.BO,Shree Cement Limited,BSE,,India
16320,RMCL.BO,Radha Madhav Corp. Ltd.,BSE,,India
16369,MUTHTFN.BO,Muthoot Capital Services Ltd.,BSE,,India
16370,MURLIIND.NS,Murli Industries Ltd.,NSI,,India
16396,MPHASIS6.BO,MPHASIS6.BO,BSE,,India
16402,MOSCHIP.BO,MosChip Semiconductor Technology Limited,BSE,,India
16432,MINDTREE.NS,Mindtree Limited,NSI,Information Technology Services,India
16433,MINDAIND.NS,Minda Industries Limited,NSI,,India
16444,MEGASOFT.NS,Megasoft Limited,NSI,Technical & System Software,India
16458,MCLEODRUSS.BO,MCLEOD RUSSEL INDIA LTD.,BSE,,India
16460,MCDOWELL-N.NS,UNITED SPIRITS INR10,NSI,,India
16470,MAGNUM.NS,Magnum Ventures Limited,NSI,Paper & Paper Products,India
16471,MAFATIND.BO,Mafatlal Industries Limited,BSE,,India
16635,SABTN.NS,Sri Adhikari Brothers Television Network Limited,NSI,Broadcasting - TV,India
16644,RAJTV.BO,Raj Television Network Ltd.,BSE,,India
16653,PNC.NS,Pritish Nandy Communications Ltd,NSI,Entertainment - Diversified,India
16676,NTPC.NS,NTPC Limited,NSI,Diversified Utilities,India
16704,NILE.BO,Nile Ltd.,BSE,,India
16712,NETTLINX.BO,Nettlinx Ltd,BSE,,India
16720,NCLIND.NS,NCL Industries Limited,NSI,General Building Materials,India
16730,NBCC.NS,NBCC (India) Limited,NSI,General Contractors,India
16734,NATPEROX.BO,National Peroxide Limited,BSE,,India
16806,ZNEWSAGA.BO,NEW SAGAR TRADING CO.LTD.,BSE,,India
16829,UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,NSI,Beverages - Soft Drinks,India
16859,SUNTV.BO,Sun TV Network Ltd,BSE,,India
16869,SRINACHA.BO,Sri Nachammai Cotton Mills Limited,BSE,,India
16884,SMARTLINK.BO,Smartlink Network Systems Limited,BSE,,India
16932,RAMANEWS.NS,Shree Rama Newsprint Limited,NSI,Paper & Paper Products,India
16950,PNC.BO,Pritish Nandy Communications Ltd.,BSE,,India
17091,NTPC.BO,NTPC Ltd.,BSE,,India
17163,NPRFIN.BO,Npr Finance Ltd.,BSE,,India
17178,NOVIS.BO,Nova Iron & Steel Ltd.,BSE,,India
17197,NNTL.BO,N2N TECHNOLOGIES LIMITED,BSE,,India
17219,NMDC.NS,NMDC Limited,NSI,Steel & Iron,India
17241,NITINSPIN.BO,Nitin Spinners Ltd.,BSE,,India
17242,NITCO.BO,Nitco Limited,BSE,,India
17244,NIRLON.BO,Nirlon Ltd.,BSE,,India
17245,NIRAJ.BO,Niraj Cement Structurals Ltd,BSE,,India
17249,NILA.BO,Nila Infrastructures Ltd,BSE,,India
17252,NIJJER.BO,NIJJER AGRO FOODS LTD.,BSE,,India
17253,NIITTECH.BO,NIIT Technologies Limited,BSE,,India
17254,NIITLTD.NS,NIIT Limited,NSI,Information Technology Services,India
17255,NIHARINF.BO,Nihar Info Global Ltd,BSE,,India
17257,NIDHGRN.BO,Nidhi Granites Limited,BSE,,India
17263,NHPC.NS,NHPC Limited,NSI,Electric Utilities,India
17284,NGIND.BO,N.G. Industries Limited,BSE,,India
17295,NFL.BO,National Fertilizers Ltd.,BSE,,India
17301,NEYVELILIG.BO,Neyveli Lignite Corporation Limited,BSE,,India
17312,NETWORTH.BO,Monarch Networth Capital Limited,BSE,,India
17325,NELCO.NS,Nelco Limited,NSI,Communication Equipment,India
17327,NELCAST.NS,Nelcast Limited,NSI,Metal Fabrication,India
17328,NELCAST.BO,Nelcast Limited,BSE,,India
17332,NEELKAN.BO,Neelkanth Rockminerals Ltd.,BSE,,India
17338,NECCLTD.NS,North Eastern Carrying Corporation Limited,NSI,Railroads,India
17339,NEAGI.BO,Neelamalai Agro Industries Ltd.,BSE,,India
17427,SAIL.BO,Steel Authority of India Limited,BSE,,India
17485,CONCOR.NS,Container Corporation of India Limited,NSI,Air Delivery & Freight Services,India
17550,UNIQUEO.BO,Unique Organics Ltd.,BSE,,India
17551,UNIONBANK.NS,Union Bank of India,NSI,Money Center Banks,India
17572,TINPLATE.BO,The Tinplate Company Of India Limited,BSE,,India
17585,STOREONE.NS,SORIL Infra Resources Limited,NSI,,India
17586,STOREONE.BO,Store One Retail India Ltd,BSE,,India
17608,SCI.BO,The Shipping Corporation of India Limited,BSE,,India
17631,RAJOIL.BO,Raj Oil Mills Limited,BSE,,India
17669,OXFORDIN.BO,Oxford Industries Ltd,BSE,,India
17672,OVOBELE.BO,OVOBEL FOODS LTD.,BSE,,India
17686,OUDHSUG.NS,The Oudh Sugar Mills Limited,NSI,Confectioners,India
17712,OSCAR.BO,Oscar Investments Ltd.,BSE,,India
17729,ORIENTLTD.BO,ORIENT PRESS LTD.,BSE,,India
17730,ORIENTBELL.BO,ORIENT BELL LIMITED,BSE,,India
17731,ORGCOAT.BO,Organic Coatings Ltd.,BSE,,India
17735,ORCHIDCHEM.BO,Orchid Pharma Limited,BSE,,India
17738,ORBITCORP.NS,Orbit Corporation Limited,NSI,Real Estate Development,India
17776,OMNITECH.BO,Omnitech Infosolutions Limited,BSE,,India
17778,OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD,BSE,,India
17779,OMKAR.BO,Omkar Overseas Ltd,BSE,,India
17780,OMAXE.NS,Omaxe Limited,NSI,Real Estate Development,India
17781,OMAXE.BO,Omaxe Ltd.,BSE,,India
17782,OMAXAUTO.NS,Omax Autos Limited,NSI,Auto Parts,India
17790,OKPLA.BO,OK Play India Limited,BSE,,India
17795,OIL.NS,Oil India Limited,NSI,Independent Oil & Gas,India
17796,OIL.BO,Oil India Limited,BSE,,India
17832,OCL.BO,OCL India Limited,BSE,,India
17839,OBEROIRLTY.NS,Oberoi Realty Limited,NSI,Property Management,India
17867,MRUTIOR--.BO,MARUTI ORGANICS LTD.,BSE,,India
17883,MCX.NS,Multi Commodity Exchange of India Limited,NSI,Asset Management,India
17886,M100.NS,Motilal Oswal MOSt Shares Midcap 100 ETF,NSI,,India
17904,LAOPALA.NS,La Opala RG Limited,NSI,Home Furnishings & Fixtures,India
17905,LAHOTIOV.BO,Lahoti Overseas Limited,BSE,,India
17912,IOC.BO,Indian Oil Corporation Limited,BSE,,India
17913,IOB.BO,Indian Overseas Bank,BSE,,India
17935,GKB.BO,GKB Ophthalmics Ltd,BSE,,India
18030,CENTRALBK.BO,Central Bank of India,BSE,,India
18064,BIRLAERIC.NS,Birla Cable Limited,NSI,,India
18074,BANKINDIA.NS,Bank of India Limited,NSI,Money Center Banks,India
18075,BANG.NS,Bang Overseas Limited,NSI,Textile - Apparel Clothing,India
18076,BANG.BO,Bang Overseas Ltd.,BSE,,India
18115,AKSHOPTFBR.BO,Aksh Optifibre Limited,BSE,,India
18123,ACGL.BO,Automobile Corp. of Goa Ltd.,BSE,,India
18126,ABAN.NS,Aban Offshore Limited,NSI,Oil & Gas Drilling & Exploration,India
18182,ONWARDTEC.NS,Onward Technologies Limited,NSI,Information Technology Services,India
18191,OCEAGRO.BO,Ocean Agro (India) Limited,BSE,,India
18193,TRANSPEKF.BO,Optimus Finance Limited,BSE,,India
18196,OXIDE.BO,OXIDES & SPECIALITIES LTD.,BSE,,India
18203,GULFOILLUB.BO,GULF OIL LUBRICANTS INDIA LTD,BSE,,India
18225,SHIV-VANI-EQ.NS,SHIV-VANI-EQ.NS,NSI,,India
18233,SABERORGA.NS,SABERO ORGANICS GUJRAT,NSI,,India
18244,TCI.NS,Transport Corporation of India Limited,NSI,Air Delivery & Freight Services,India
18245,MCX6.BO,MCX6.BO,BSE,,India
18264,ORIENTPPR.BO,ORIENT PAPER & INDUSTRIES LTD.,BSE,,India
18273,ORNTSYN.BO,ORNTSYN.BO,BSE,,India
18318,SBT6.BO,SBT6.BO,BSE,,India
18329,ORBIT.BO,ORBIT MULTIMEDIA LTD.,BSE,,India
18344,BANKBARODA.BO,BANK OF BARODA,BSE,,India
18348,MNSGOIL.BO,MANSINGHKA OIL PRODUCTS LTD.,BSE,,India
18357,CONCOR4.BO,CONCOR4.BO,BSE,,India
18375,SAHARA.BO,Sahara One Media and Entertainment Limited,BSE,,India
18387,ORIENTBELL.NS,Orient Bell Limited,NSI,General Building Materials,India
18388,OPTIEMUS.BO,OPTIEMUS INFRACOM LTD,BSE,,India
18390,ORTINLABSS-BE.NS,Ortin Laboratories Ltd,NSI,,India
18448,ORBTEXP-EQ.NS,ORBIT EXPORTS LTD INR10,NSI,,India
18459,SVOGL.BO,SVOGL Oil Gas And Energy Limit,BSE,,India
18497,TUBEINVEST6.BO,TUBEINVEST6.BO,BSE,,India
18509,SVOGL.NS,SVOGL Oil Gas and Energy Limited,NSI,Independent Oil & Gas,India
18525,DOLPHINOFF.BO,DOLPHIN OFFSHORE ENTERPRISES (,BSE,,India
18799,QUINTEGRA.NS,Quintegra Solutions Limited,NSI,Information Technology Services,India
18817,UNQTYMI.BO,Union Quality Plastics Limited,BSE,,India
18828,QUINTEGRA.BO,Quintegra Solutions Limited,BSE,,India
18829,QUICKHEAL.NS,Quick Heal Technologies Limited,NSI,,India
18832,QUASAR.BO,QUASAR INDIA LTD,BSE,,India
18833,QUANTBUILD.BO,QUANTUM BUILD-TECH LTD,BSE,,India
18867,QGOLDHALF.NS,Quantum Gold ETF,NSI,,India
18928,QUINTEGRA-EQ.NS,QUINTEGRA SOLUTIONS LTD.,NSI,,India
18958,QUANTDIA.BO,Quantum Digital Vision India Ltd.,BSE,,India
18997,QNIFTY.NS,Quantum Index ETF,NSI,,India
19198,QNIFTY.BO,Quantum Mutual Fund - Quantum Index Fund,BSE,,India
19217,QPRO.BO,QPRO INFOTECH LTD.,BSE,,India
19325,QUICKHEAL.BO,Quick Heal Technologies Limite,BSE,,India
19366,QGOLDHALF.BO,Quantum Mutual Fund - Quantum Gold Fund,BSE,,India
19434,QUADRANT.BO,QUADRANT TELEVENTURES LIMITED,BSE,,India
19459,QUEST.BO,QUEST SOFTECH (INDIA) LTD,BSE,,India
19698,RUCHISTR.BO,Ruchi Strips & Alloys Ltd.,BSE,,India
19699,RUCHISOYA.NS,Ruchi Soya Industries Limited,NSI,Food - Major Diversified,India
19712,RPIL.BO,Ritesh Properties and Industries Ltd.,BSE,,India
19733,RFLINT.BO,RFL International Ltd,BSE,,India
19749,RAPICUT.BO,Rapicut Carbides Ltd.,BSE,,India
19781,INDOCO.NS,Indoco Remedies Limited,NSI,Drugs - Generic,India
19791,GOKUL-BE.NS,GOKUL REFOILS & SO INR2,NSI,,India
19824,COARO.BO,Coastal Roadways Limited,BSE,,India
19842,BSELINFRA.BO,BSEL Infrastructure Realty Limited,BSE,,India
20013,TEXRAIL.NS,Texmaco Rail & Engineering Limited,NSI,Diversified Machinery,India
20043,SVCRES.BO,SVC Resources Ltd.,BSE,,India
20045,SUNTECK.BO,Sunteck Realty Limited,BSE,,India
20051,SSWRL.BO,Shree Steel Wire Ropes Ltd.,BSE,,India
20087,SHRAJSYNQ.BO,Shree Rajasthan Syntex Ltd.,BSE,,India
20107,SAMKRG.BO,Samkrg Pistons and Rings Limited,BSE,,India
20791,UTTAMVALUE.NS,Uttam Value Steels Limited,NSI,Steel & Iron,India
20792,UTTAMSTL.NS,Uttam Galva Steels Limited,NSI,Steel & Iron,India
20805,USHDI.BO,Ushdev International Limited,BSE,,India
20806,USHAMART.NS,Usha Martin Limited,NSI,Steel & Iron,India
20817,UPLBBPH.BO,UPL*,BSE,,India
20834,UNIVSTAR.BO,Universal Starch Chem Allied Ltd.,BSE,,India
20835,UNIVPRIM.BO,Universal Prime Aluminium Ltd.,BSE,,India
20836,UNIVARTS.BO,Universal Arts Ltd.,BSE,,India
20838,UNITEDTE.BO,United Textiles Limited,BSE,,India
20839,UNITECH.NS,Unitech Limited,NSI,Real Estate Development,India
20844,UNIPLY.NS,Uniply Industries Limited,NSI,"Lumber, Wood Production",India
20846,UNIENTER.NS,Uniphos Enterprises Ltd.,NSI,,India
20849,UNIABEXAL.BO,Uni Abex Alloy Products Ltd.,BSE,,India
20864,UMESLTD.NS,Usha Martin Education & Solutions Limited,NSI,Education & Training Services,India
20874,UGARSUGAR.NS,The Ugar Sugar Works Limited,NSI,Confectioners,India
21016,SINNAR.BO,Sinnar Bidi Udyog Ltd.,BSE,,India
21518,CUB.NS,City Union Bank Limited,NSI,Money Center Banks,India
21585,CARBORUNIV.BO,Carborundum Universal Limited,BSE,,India
21813,BVCL.NS,Barak Valley Cements Limited,NSI,General Building Materials,India
21828,VYVRAUT.BO,Vybra Automet Ltd.,BSE,,India
21830,VYAPAR.BO,Vyapar Industries Ltd.,BSE,,India
21847,VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,NSI,Farm & Construction Machinery,India
21848,VSTIND.NS,VST Industries Limited,NSI,"Tobacco Products, Other",India
21868,VOLTAS6.BO,VOLTAS6.BO,BSE,,India
21869,VOLTAS.BO,Voltas Ltd.,BSE,,India
21870,VOLTAMP.NS,Voltamp Transformers Limited,NSI,Diversified Machinery,India
21893,VIVIDIND.BO,Vivid Global Industries Limited,BSE,,India
21894,VIVIDHA.BO,Visagar Polytex Ltd.,BSE,,India
21896,VISUINTL.NS,Ed & Tech international Limited,NSI,Education & Training Services,India
21901,VIRTUALS.BO,Virtualsoft Systems Ltd,BSE,,India
21904,VIPIND.NS,VIP Industries Limited,NSI,Textile - Apparel Footwear & Accessories,India
21906,VINYOFL.BO,Vinyoflex Ltd.,BSE,,India
21907,VIMTALABS.NS,Vimta Labs Limited,NSI,Medical Laboratories & Research,India
21909,VIJSOLX.BO,Vijay Solvex Ltd,BSE,,India
21911,VIDEOIND.NS,Videocon Industries Limited,NSI,Electronic Equipment,India
21917,VESUVIUS.BO,Vesuvius India Limited,BSE,,India
21919,VENLONENT.BO,Venlon Enterprises Limited,BSE,,India
21920,VENKPHR.BO,Venkat Pharma Ltd,BSE,,India
21925,VEERENRGY.BO,Veer Energy & Infrastructure Ltd,BSE,,India
21935,VARDHINDQ.BO,Vardhman Industries Limited,BSE,,India
21937,VALUEMART.BO,Valuemart Info Technologies Ltd.,BSE,,India
21947,SWASTIVI.BO,Swasti Vinayaka Synthetics Limited,BSE,,India
21952,SPECTACLE.NS,Spectacle Ventures Limited,NSI,,India
21958,SHIVANA.BO,SHIVANI VANASPATI LTD.,BSE,,India
21962,ROYALCU.BO,Royal Cushion Vinyl Products,BSE,,India
22003,LAKSHVILAS.BO,The Lakshmi Vilas Bank Limited,BSE,,India
22007,IPRU2296.BO,IPRU2296.BO,BSE,,India
22016,HOTELEELA.NS,Hotel Leelaventure Limited,NSI,Lodging,India
22017,HOTELEELA.BO,Hotel Leelaventure Limited,BSE,,India
22018,HMVL.NS,Hindustan Media Ventures Limited,NSI,Publishing - Newspapers,India
22028,GEECEE.BO,GeeCee Ventures Ltd,BSE,,India
22076,BVCL.BO,Barak Valley Cement Ltd.,BSE,,India
22155,VISTR.BO,VISHVPRABHA TRADING LTD.,BSE,,India
22173,VLL.BO,Virat Leasing Limited,BSE,,India
22175,SILICON.BO,Silicon Valley Infotech Limited,BSE,,India
22181,SIDDHA.BO,Siddha Ventures Ltd,BSE,,India
22182,VLSFINANCE.NS,VLS Finance Limited,NSI,Investment Brokerage - National,India
22188,JYOTPOL.BO,JYOTI POLY VINYL LTD.,BSE,,India
22193,VISUINTL-EQ.NS,VISU INTERNATIONAL INR10,NSI,,India
22198,VIKASGRAN.BO,Vikas Granaries Ltd,BSE,,India
22207,VTL6.BO,VARDHMAN TEXTILES LIMTED,BSE,,India
22215,VALECHAENG-EQ.NS,VALECHA ENGINEERIN INR10,NSI,,India
22216,VIDHIDYE.NS,Vidhi Specialty Food Ingredients Limited,NSI,,India
22218,VKJINFRA.BO,VKJ INFRADEVELOPERS LTD,BSE,,India
22225,VSFPROJ.BO,VSF Projects Limited,BSE,,India
22233,VRLLOG.BO,VRL Logistics Limited,BSE,,India
22234,VIDIRMT.BO,VIDARBHA IRON & STEEL CORPORAT,BSE,,India
22254,VINDHYATEL.BO,VINDHYA TELELINKS LTD.,BSE,,India
22261,VARDMNPOLY-EQ.NS,VARDHMAN POLYTEX INR10,NSI,,India
22267,VISHINV.BO,VISHVAKIRTI INVESTMENT LTD.,BSE,,India
22284,CALCOM.BO,Calcom Visions Ltd.,BSE,,India
22288,ZVINADTR.BO,VINADITYA TRADING CO.LTD.,BSE,,India
22301,VSTIND.BO,VST INDUSTRIES LTD.,BSE,,India
22305,SHRVINDPPR.BO,SHREE VINDHYA PAPER MILLS LTD.,BSE,,India
22308,VICTMILL.BO,The Victoria Mills Limited,BSE,,India
22333,VCU.BO,VCU DATA MANAGEMENT LTD,BSE,,India
22345,GEECEE-EQ.NS,GEECEE VENTURES LIMITED,NSI,,India
22349,HOTELEELA6.BO,HOTELEELA6.BO,BSE,,India
22371,VBCIND.BO,VBC Industries Ltd.,BSE,,India
22382,AXONFIN.BO,AXONFIN.BO,BSE,,India
22399,VAIBHAVGBL.BO,VAIBHAV GLOBAL LTD,BSE,,India
22400,VALECHAENG.NS,Valecha Engineering Limited,NSI,General Contractors,India
22402,VAMA.BO,Vama Industries Ltd.,BSE,,India
22405,UTTAMVALUE.BO,UTTAM VALUE STEELS LTD.,BSE,,India
22419,VEROLAB.BO,VERONICA LABORATORIES LTD.,BSE,,India
22429,MORGAN.BO,Morgan Ventures Limited,BSE,,India
22443,VCCLLTD.BO,VCCL Ltd.,BSE,,India
22444,VIRATCRA.BO,Virat Crane Industries Ltd.,BSE,,India
22458,HINDUJAVEN.NS,Hinduja Ventures Limited,NSI,CATV Systems,India
22460,VXLINSTR.BO,VXL INSTRUMENTS LTD.,BSE,,India
22461,VINVANI.BO,VINAYAK VANIJYA LTD.,BSE,,India
22470,VSSL-EQ.NS,VARDHMAN SPECIAL STEELS LIMITED,NSI,,India
22479,VIMTALABS.BO,VIMTA LABS LTD.,BSE,,India
22480,VAGHANI.BO,Vaghani Techno-Build Limited,BSE,,India
22488,VOLGAAIR.BO,VOLGA AIR TECHNICS LTD.,BSE,,India
22498,VIRALSYN.BO,VIRALSYN.BO,BSE,,India
22500,SHREEASHTA6.BO,SHREEASHTA6.BO,BSE,,India
22507,VIAANINDUS.BO,Viaan Industries Limited,BSE,,India
22508,VIRPP.BO,VIRINCHI PP,BSE,,India
22511,VIKASECO-EQ.NS,VIKAS ECOTECH LIMI INR1,NSI,,India
22512,SPECTACLE-EQ.NS,SPEC VENTURES LTD INR1,NSI,,India
22535,VORACON.BO,VORA CONSTRUCTIONS LTD.,BSE,,India
22540,V2RETAIL.BO,V2 RETAIL LTD.,BSE,,India
22542,CHAKVEG.BO,CHAKAN VEGOILS LTD.,BSE,,India
22562,SMCSRVIRD-MF.NS,SUNDARAM ASSET MAN MICRO CAP VI,NSI,,India
22590,VIKRAMTH.BO,Vikram Thermo (India) Ltd,BSE,,India
22610,VTXIND-BE.NS,VTXIND-BE.NS,NSI,,India
22623,TECHNVISN.BO,TECHNVISION VENTURES LTD.,BSE,,India
22630,VISIONLTD.BO,VISION ORGANICS LTD.,BSE,,India
22632,VENMAX.BO,VENMAX DRUGS AND PHARMACEUTICA,BSE,,India
22633,VIPCORP.BO,VIPCORP.BO,BSE,,India
22645,DOONVAL.BO,DOON VALLEY RICE LTD.,BSE,,India
22652,AADHAARVEN.BO,AADHAAR VENTURES INDIA LTD.,BSE,,India
22662,VIPPYSP.BO,Vippy Spinpro Ltd.,BSE,,India
22671,VOGUETEX.BO,VOGUE TEXTILES LTD.,BSE,,India
22672,VAMSHIRU.BO,Vamshi Rubber Limited,BSE,,India
22695,VMART.NS,V-Mart Retail Limited,NSI,Department Stores,India
22710,GEECEE.NS,GeeCee Ventures Limited,NSI,Real Estate Development,India
22716,VMS.BO,VMS INDUSTRIES LTD.,BSE,,India
22728,VINYLINDIA.BO,VINYL CHEMICALS (INDIA) LTD.,BSE,,India
22739,VINYLINDIA.NS,Vinyl Chemicals India Ltd.,NSI,Specialty Chemicals,India
22748,GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,NSI,Agricultural Chemicals,India
22752,VTXIND.NS,VTXIND.NS,NSI,,India
22762,VESUVIUS.NS,Vesuvius India Limited,NSI,Diversified Machinery,India
22767,VATSAEDU.BO,VATSA EDUCATIONS LTD.,BSE,,India
22785,VGUARD.BO,V-Guard Industries Limited,BSE,,India
22792,VAIBHAVGBL.NS,Vaibhav Global Limited,NSI,Jewelry Stores,India
22794,VALUEIND-EQ.NS,VALUE INDUSTRIES LIMITED,NSI,,India
22806,VISESHINFO.BO,VISESH INFOTECNICS LTD.,BSE,,India
22809,VADILALIND.NS,Vadilal Industries Limited,NSI,Food - Major Diversified,India
22816,VELVINT.BO,VELVETTE INTERNATIONAL PHARMA,BSE,,India
22819,SVARTCORP.BO,SWASTI VINAYAKA ART AND HERITA,BSE,,India
22826,VHCLINDUS.BO,VHCL INDUSTRIES LTD.,BSE,,India
22827,VANTEL.BO,VANTEL TECHNOLOGIES LTD.,BSE,,India
22837,UTTAMVALUE-EQ.NS,UTTAM VALUE STEELS INR1,NSI,,India
22841,IPRU8496.BO,IPRU8496.BO,BSE,,India
22861,VIMALOIL.BO,VIMAL OIL & FOODS LTD.,BSE,,India
22864,VIDEOIND-EQ.NS,VIDEOCON INDUSTRIES LIMITED,NSI,,India
22881,VSSL.BO,VARDHMAN SPECIAL STEELS LTD.,BSE,,India
22901,VATSAMUS.BO,VATSA MUSIC LTD.,BSE,,India
22905,ARVRTRI.BO,AVTIL ENTERPRISE LTD,BSE,,India
22924,VASWANI.NS,Vaswani Industries Limited,NSI,Steel & Iron,India
22931,SOFTRAKV.BO,SOFTRAK VENTURE INVESTMENT LTD,BSE,,India
22932,PVP.BO,PVP Ventures Ltd,BSE,,India
22950,TATIAGLOB.BO,Tatia Global Venture Ltd.,BSE,,India
22962,GLOBALVECT-BE.NS,GLOBAL VECTRA HELI INR10,NSI,,India
23016,ZWELCAST.BO,Welcast Steels Ltd.,BSE,,India
23041,WPIL.BO,WPIL Limited,BSE,,India
23073,WISEC.BO,Wisec Global Limited,BSE,,India
23075,WIPRO.NS,Wipro Limited,NSI,Information Technology Services,India
23076,WINSOMTX.BO,Winsome Textile Industries Ltd.,BSE,,India
23077,WINROC.BO,WINRO COMMERCIAL (INDIA) LTD.,BSE,,India
23088,WHEELS.BO,Wheels India Limited,BSE,,India
23096,WELTI.BO,Welterman International Limited,BSE,,India
23097,WELSPUNIND.BO,Welspun India Ltd.,BSE,,India
23111,WANBURY.NS,Wanbury Limited,NSI,Drug Manufacturers - Major,India
23115,WABCOINDIA.BO,WABCO INDIA LTD.,BSE,,India
23130,TSPIRITUAL.BO,T Spiritual World Ltd,BSE,,India
23133,TODAYS.NS,Todays Writing Instruments Limited,NSI,Business Equipment,India
23152,RAMRAT.BO,Ram Ratna Wires Ltd,BSE,,India
23180,ISWL.BO,India Steel Works Limited,BSE,,India
23184,INOXWIND.BO,Inox Wind Limited,BSE,,India
23186,IBWSL.NS,SORIL Holdings and Ventures Limited,NSI,,India
23192,HINDTIN.BO,Hindustan Tin Works Ltd.,BSE,,India
23206,FIRSTWIN.NS,First Winner Industries Limited,NSI,Textile Industrial,India
23207,FIRSTWIN.BO,First Winner Industries Limited,BSE,,India
23238,BOROSIL.BO,Borosil Glass Works Limited,BSE,,India
23250,ATLANTSP.BO,ATLANTSP.BO,BSE,,India
23304,WWTECHHOL.BO,W W TECHNOLOGY HOLDINGS LTD.,BSE,,India
23330,WILLAMAGOR.BO,WILLIAMSON MAGOR & COMPANY LTD,BSE,,India
23347,WINDMACHIN-EQ.NS,WINDSOR MACHINES INR2,NSI,,India
23350,CREATIVW.BO,CREATIVE WORLD TELEFILMS LTD.,BSE,,India
23373,GGDANDE.BO,GG Dandekar Machine Works Ltd.,BSE,,India
